"PVWatts: Hourly PV Performance Data"
"Requested Location:","new york"
"Location:","Lat, Lng: 40.73, -74.02"
"Lat (deg N):","40.73"
"Lng (deg W):","74.02"
"Elev (m):","0"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","7","2","0","0","9","2","0","9","0","0"
"5","7","3","0","0","10","2","0","10","0","0"
"5","7","4","0","0","10","2","0","10","0","0"
"5","7","5","114","47","10","2","41.459","9.053","146.282","123.144"
"5","7","6","405","110","12","2","207.895","15.878","658.982","624.704"
"5","7","7","434","165","14","2","373.851","22.961","1251.651","1201.451"
"5","7","8","423","247","15","1","541.919","31.66","1788.923","1721.469"
"5","7","9","828","137","16","1","843.303","42.057","2658.512","2557.443"
"5","7","10","863","140","17","1","966.995","47.6","2969.162","2854.381"
"5","7","11","15","284","18","2","290.393","27.22","987.609","944.907"
"5","7","12","386","397","18","2","800.863","38.236","2581.11","2483.318"
"5","7","13","0","127","18","2","121.457","22.181","422.954","394.108"
"5","7","14","16","256","17","2","259.67","22.603","902.259","861.841"
"5","7","15","0","84","17","2","79.893","18.184","283.372","257.495"
"5","7","16","147","186","16","2","242.571","20.991","830.18","791.639"
"5","7","17","0","72","15","2","67.981","15.762","243.779","218.711"
"5","7","18","0","13","13","2","12.308","11.543","44.974","23.749"
"5","7","19","0","0","12","3","0","12","0","0"
"5","7","20","0","0","11","3","0","11","0","0"
"5","7","21","0","0","10","3","0","10","0","0"
"5","7","22","0","0","9","3","0","9","0","0"
"5","7","23","0","0","9","3","0","9","0","0"
"5","8","0","0","0","9","3","0","9","0","0"
"5","8","1","0","0","9","3","0","9","0","0"
"5","8","2","0","0","8","3","0","8","0","0"
"5","8","3","0","0","8","3","0","8","0","0"
"5","8","4","0","0","8","3","0","8","0","0"
"5","8","5","313","39","9","3","38.572","8.11","122.368","99.69"
"5","8","6","613","71","11","3","225.463","14.853","681.188","646.373"
"5","8","7","790","80","14","2","462.497","25.379","1505.187","1447.179"
"5","8","8","865","90","16","2","682.347","33.816","2217.253","2134.12"
"5","8","9","907","97","17","1","864.136","44.141","2694.719","2592.099"
"5","8","10","923","106","18","1","989.042","49.2","3011.261","2894.553"
"5","8","11","303","437","19","1","762.914","44.424","2382.594","2292.952"
"5","8","12","320","415","19","1","753.971","43.27","2368.674","2279.59"
"5","8","13","67","387","20","0","449.084","40.514","1430.71","1375.058"
"5","8","14","65","334","19","0","382.763","35.338","1250.694","1200.523"
"5","8","15","176","277","19","0","385.7","34.952","1255.3","1204.992"
"5","8","16","0","95","18","0","90.296","23.278","312.839","286.351"
"5","8","17","0","59","16","1","55.96","15.925","200.526","176.325"
"5","8","18","0","11","14","1","10.41","12.142","37.939","16.842"
"5","8","19","0","0","13","1","0","13","0","0"
"5","8","20","0","0","13","2","0","13","0","0"
"5","8","21","0","0","12","2","0","12","0","0"
"5","8","22","0","0","12","1","0","12","0","0"
"5","8","23","0","0","12","0","0","12","0","0"
"5","9","0","0","0","11","0","0","11","0","0"
"5","9","1","0","0","10","0","0","10","0","0"
"5","9","2","0","0","10","0","0","10","0","0"
"5","9","3","0","0","10","1","0","10","0","0"
"5","9","4","0","0","10","2","0","10","0","0"
"5","9","5","156","41","10","3","38.301","9.119","130.362","107.531"
"5","9","6","293","109","12","4","178.7","14.471","582.166","549.713"
"5","9","7","790","78","13","4","461.314","22.017","1525.301","1466.648"
"5","9","8","869","88","14","3","683.671","29.84","2264.954","2179.969"
"5","9","9","913","95","15","3","867.531","35.584","2824.901","2716.599"
"5","9","10","927","107","16","3","994.138","39.844","3176.98","3052.525"
"5","9","11","932","113","17","3","1054.454","42.44","3326.833","3195.154"
"5","9","12","927","114","17","3","1043.24","42.329","3293.217","3163.176"
"5","9","13","911","112","18","3","963.224","41.473","3051.921","2933.336"
"5","9","14","884","104","18","3","820.178","38.069","2634.027","2534"
"5","9","15","837","93","17","3","628.449","32.374","2045.309","1968.674"
"5","9","16","755","79","16","3","402.872","25.649","1284.547","1233.369"
"5","9","17","605","58","15","3","174.409","18.608","482","451.844"
"5","9","18","269","25","13","3","19.281","12.177","70.26","48.566"
"5","9","19","0","0","12","3","0","12","0","0"
"5","9","20","0","0","12","3","0","12","0","0"
"5","9","21","0","0","11","4","0","11","0","0"
"5","9","22","0","0","11","5","0","11","0","0"
"5","9","23","0","0","10","5","0","10","0","0"
"5","10","0","0","0","10","4","0","10","0","0"
"5","10","1","0","0","9","4","0","9","0","0"
"5","10","2","0","0","9","4","0","9","0","0"
"5","10","3","0","0","8","4","0","8","0","0"
"5","10","4","0","0","8","4","0","8","0","0"
"5","10","5","231","40","9","4","37.951","8.206","123.085","100.394"
"5","10","6","635","69","11","4","230.863","14.62","697.371","662.161"
"5","10","7","799","80","14","4","468.484","23.278","1540.683","1481.534"
"5","10","8","867","94","15","3","689.123","30.962","2271.187","2185.958"
"5","10","9","903","105","16","3","869.964","36.618","2818.507","2710.488"
"5","10","10","933","107","17","2","1000.054","43.937","3129.8","3007.577"
"5","10","11","938","112","18","2","1059.532","46.697","3270.014","3141.098"
"5","10","12","927","116","19","2","1045.401","47.461","3213.394","3087.202"
"5","10","13","547","310","19","2","837.393","42.344","2642.045","2541.678"
"5","10","14","871","111","19","2","817.247","41.237","2583.148","2485.271"
"5","10","15","808","104","18","2","621.961","35.31","1996.352","1921.517"
"5","10","16","731","85","17","2","399.324","27.972","1261.784","1211.284"
"5","10","17","560","65","15","2","172.906","19.191","485.54","455.305"
"5","10","18","206","28","13","3","21.713","12.233","79.1","57.241"
"5","10","19","0","0","11","3","0","11","0","0"
"5","10","20","0","0","10","2","0","10","0","0"
"5","10","21","0","0","10","1","0","10","0","0"
"5","10","22","0","0","9","0","0","9","0","0"
"5","10","23","0","0","9","0","0","9","0","0"
"5","11","0","0","0","10","1","0","10","0","0"
"5","11","1","0","0","9","2","0","9","0","0"
"5","11","2","0","0","9","3","0","9","0","0"
"5","11","3","0","0","8","3","0","8","0","0"
"5","11","4","0","0","8","4","0","8","0","0"
"5","11","5","299","42","10","4","41.85","9.305","130.33","107.5"
"5","11","6","577","79","12","4","226.381","15.539","690.967","655.913"
"5","11","7","721","100","13","5","451.407","20.857","1506.706","1448.65"
"5","11","8","792","119","14","4","666.431","28.011","2229.552","2145.943"
"5","11","9","10","230","15","4","229.712","19.98","808.002","770.029"
"5","11","10","23","325","16","3","337.333","23.076","1169.796","1121.99"
"5","11","11","173","462","16","2","648.91","32.568","2150.841","2070.25"
"5","11","12","354","418","17","2","790.132","38.082","2548.492","2452.065"
"5","11","13","882","119","18","2","943.924","43.275","2963.355","2848.839"
"5","11","14","843","117","18","2","801.208","40.197","2546.039","2449.714"
"5","11","15","770","114","18","2","608.604","34.921","1958.333","1884.881"
"5","11","16","676","98","17","2","388.745","27.651","1234.993","1185.286"
"5","11","17","284","92","16","2","142.835","19.342","440.685","411.449"
"5","11","18","186","29","14","1","22.493","13.036","81.651","59.744"
"5","11","19","0","0","12","1","0","12","0","0"
"5","11","20","0","0","12","0","0","12","0","0"
"5","11","21","0","0","12","0","0","12","0","0"
"5","11","22","0","0","12","0","0","12","0","0"
"5","11","23","0","0","11","0","0","11","0","0"
"5","12","0","0","0","11","0","0","11","0","0"
"5","12","1","0","0","10","0","0","10","0","0"
"5","12","2","0","0","10","1","0","10","0","0"
"5","12","3","0","0","10","1","0","10","0","0"
"5","12","4","0","0","10","2","0","10","0","0"
"5","12","5","64","45","11","2","41.44","10.071","146.992","123.841"
"5","12","6","541","86","13","2","224.481","17.341","686.395","651.453"
"5","12","7","717","102","15","2","452.107","26.089","1473.468","1416.47"
"5","12","8","784","124","16","2","666.527","33.379","2173.225","2091.781"
"5","12","9","824","140","17","1","844.659","43.536","2642.943","2542.538"
"5","12","10","868","137","18","1","969.591","48.599","2961.538","2847.104"
"5","12","11","871","145","19","1","1026.436","51.521","3087.893","2967.634"
"5","12","12","864","146","20","1","1013.63","52.308","3036.391","2918.525"
"5","12","13","855","137","20","2","937.426","45.654","2907.017","2795.051"
"5","12","14","529","255","19","2","693.18","38.438","2225","2141.568"
"5","12","15","737","128","18","3","602.695","32.449","1964.286","1890.619"
"5","12","16","639","109","17","3","384.383","26.141","1233.894","1184.219"
"5","12","17","457","82","15","4","168.574","18.03","495.997","465.526"
"5","12","18","137","31","13","4","24.079","12.319","87.687","65.667"
"5","12","19","0","0","11","3","0","11","0","0"
"5","12","20","0","0","10","3","0","10","0","0"
"5","12","21","0","0","10","2","0","10","0","0"
"5","12","22","0","0","9","2","0","9","0","0"
"5","12","23","0","0","9","1","0","9","0","0"
"5","13","0","0","0","9","1","0","9","0","0"
"5","13","1","0","0","9","0","0","9","0","0"
"5","13","2","0","0","9","0","0","9","0","0"
"5","13","3","0","0","9","0","0","9","0","0"
"5","13","4","0","0","9","0","0","9","0","0"
"5","13","5","0","43","11","0","39.9","8.604","147.695","124.53"
"5","13","6","0","80","12","0","75.772","11.929","276.411","250.677"
"5","13","7","132","215","14","1","273.104","20.933","942.949","901.45"
"5","13","8","50","277","15","1","304.901","23.933","1051.327","1006.875"
"5","13","9","10","229","16","2","228.677","21.383","799.182","761.433"
"5","13","10","16","286","17","2","291.949","23.831","1008.858","965.576"
"5","13","11","25","353","18","2","378.026","27.329","1284.974","1233.783"
"5","13","12","39","390","18","2","429.62","28.966","1448.987","1392.761"
"5","13","13","224","421","18","3","636.538","32.59","2109.063","2030.051"
"5","13","14","680","195","18","3","756.4","35.844","2458.213","2365.51"
"5","13","15","602","181","17","3","570.695","30.882","1878.831","1808.226"
"5","13","16","478","156","16","3","359.798","24.484","1179.401","1131.318"
"5","13","17","312","107","15","3","162.635","18.209","507.032","476.311"
"5","13","18","79","32","13","3","26.436","12.322","96.268","74.086"
"5","13","19","0","0","12","3","0","12","0","0"
"5","13","20","0","0","12","3","0","12","0","0"
"5","13","21","0","0","12","3","0","12","0","0"
"5","13","22","0","0","11","2","0","11","0","0"
"5","13","23","0","0","11","2","0","11","0","0"
"5","14","0","0","0","11","2","0","11","0","0"
"5","14","1","0","0","11","2","0","11","0","0"
"5","14","2","0","0","11","2","0","11","0","0"
"5","14","3","0","0","11","2","0","11","0","0"
"5","14","4","0","0","11","2","0","11","0","0"
"5","14","5","226","50","12","2","47.858","11.271","154.275","130.982"
"5","14","6","0","63","13","2","59.826","12.8","217.398","192.861"
"5","14","7","0","107","14","3","101.764","14.912","366.324","338.704"
"5","14","8","20","240","15","3","244","19.497","859.529","820.229"
"5","14","9","89","370","16","3","441.699","25.593","1512.975","1454.718"
"5","14","10","11","246","17","3","247.786","22.484","861.642","822.287"
"5","14","11","11","233","17","3","235.89","21.697","823.29","784.926"
"5","14","12","6","181","17","3","179.965","20.32","632.107","598.474"
"5","14","13","7","190","17","4","188.986","20.06","664.568","630.155"
"5","14","14","2","161","16","3","155.657","18.598","551.031","519.302"
"5","14","15","24","234","15","3","239.491","19.53","843.058","804.185"
"5","14","16","135","194","15","3","245.326","19.891","846.088","807.136"
"5","14","17","129","106","14","3","124.982","15.979","418.641","389.89"
"5","14","18","0","29","13","3","27.022","12.233","98.442","76.219"
"5","14","19","0","0","13","3","0","13","0","0"
"5","14","20","0","0","13","3","0","13","0","0"
"5","14","21","0","0","13","3","0","13","0","0"
"5","14","22","0","0","13","3","0","13","0","0"
"5","14","23","0","0","13","3","0","13","0","0"
"5","15","0","0","0","13","3","0","13","0","0"
"5","15","1","0","0","13","3","0","13","0","0"
"5","15","2","0","0","13","3","0","13","0","0"
"5","15","3","0","0","13","3","0","13","0","0"
"5","15","4","0","0","13","3","0","13","0","0"
"5","15","5","0","2","13","4","1.89","11.453","6.909","0"
"5","15","6","0","68","14","5","64.559","13.904","233.447","208.588"
"5","15","7","0","153","15","5","145.608","16.617","520.143","489.123"
"5","15","8","0","122","16","5","116.296","17.189","414.36","385.702"
"5","15","9","0","83","17","5","79.055","17.422","281.374","255.539"
"5","15","10","22","325","18","4","336.144","24.079","1160.231","1112.7"
"5","15","11","7","182","18","4","182.016","21.249","636.581","602.841"
"5","15","12","29","364","18","4","392.642","25.522","1346.118","1293.079"
"5","15","13","38","362","18","4","395.492","26.02","1352.615","1299.378"
"5","15","14","292","349","18","4","591.501","30.241","1978.905","1904.706"
"5","15","15","139","286","18","4","370.794","25.897","1262.329","1211.813"
"5","15","16","0","15","18","4","14.218","17.62","50.561","29.232"
"5","15","17","0","86","17","4","80.908","17.313","288.11","262.135"
"5","15","18","0","20","16","3","18.955","14.972","68.215","46.559"
"5","15","19","0","0","15","3","0","15","0","0"
"5","15","20","0","0","14","3","0","14","0","0"
"5","15","21","0","0","14","3","0","14","0","0"
"5","15","22","0","0","14","3","0","14","0","0"
"5","15","23","0","0","13","3","0","13","0","0"
"5","16","0","0","0","13","3","0","13","0","0"
"5","16","1","0","0","13","3","0","13","0","0"
"5","16","2","0","0","13","3","0","13","0","0"
"5","16","3","0","0","13","3","0","13","0","0"
"5","16","4","0","0","13","3","0","13","0","0"
"5","16","5","0","17","14","3","16.095","12.641","58.529","37.052"
"5","16","6","0","54","14","3","51.252","13.552","185.622","161.716"
"5","16","7","0","71","15","3","67.464","15.063","242.69","217.644"
"5","16","8","45","275","15","3","299.24","20.739","1047.385","1003.042"
"5","16","9","3","162","16","3","157.597","18.936","557.036","525.169"
"5","16","10","0","131","17","3","125.358","18.793","443.4","414.105"
"5","16","11","25","353","17","2","377.651","25.776","1293.18","1241.742"
"5","16","12","12","253","18","2","256.344","24.378","883.575","843.648"
"5","16","13","11","236","18","2","237.565","23.469","822.313","783.973"
"5","16","14","10","228","17","2","227.121","22.118","791.006","753.465"
"5","16","15","24","235","17","2","240.399","22.44","834.982","796.317"
"5","16","16","15","164","16","1","162.173","20.221","567.971","535.849"
"5","16","17","1","95","15","1","89.32","16.406","319.148","292.528"
"5","16","18","0","29","15","1","27.155","13.92","98.185","75.967"
"5","16","19","0","0","14","2","0","14","0","0"
"5","16","20","0","0","14","2","0","14","0","0"
"5","16","21","0","0","13","2","0","13","0","0"
"5","16","22","0","0","13","2","0","13","0","0"
"5","16","23","0","0","13","2","0","13","0","0"
"5","17","0","0","0","13","3","0","13","0","0"
"5","17","1","0","0","12","4","0","12","0","0"
"5","17","2","0","0","12","5","0","12","0","0"
"5","17","3","0","0","11","6","0","11","0","0"
"5","17","4","0","0","11","6","0","11","0","0"
"5","17","5","0","7","11","5","6.619","9.721","24.383","3.534"
"5","17","6","0","70","11","5","66.442","10.913","243.465","218.404"
"5","17","7","0","134","12","5","127.469","13.227","462.325","432.609"
"5","17","8","48","279","12","6","305.164","16.324","1089.776","1044.25"
"5","17","9","299","365","13","5","625.689","24.386","2153.805","2073.102"
"5","17","10","71","413","15","5","480.198","24.09","1657.301","1594.321"
"5","17","11","11","235","16","5","237.792","20.126","835.965","797.275"
"5","17","12","15","290","16","6","295.752","20.346","1038.673","994.571"
"5","17","13","42","370","16","6","407.098","22.385","1416.205","1361.006"
"5","17","14","65","343","15","6","390.705","21.231","1365.663","1312.026"
"5","17","15","156","287","15","6","382.475","21.065","1331.24","1278.654"
"5","17","16","278","184","14","6","299.515","18.58","1024.992","981.267"
"5","17","17","173","107","14","6","135.346","15.57","446.776","417.406"
"5","17","18","16","34","14","6","30.729","13.502","111.317","88.85"
"5","17","19","0","0","13","6","0","13","0","0"
"5","17","20","0","0","13","6","0","13","0","0"
"5","17","21","0","0","13","6","0","13","0","0"
"5","17","22","0","0","13","6","0","13","0","0"
"5","17","23","0","0","13","5","0","13","0","0"
"5","18","0","0","0","13","4","0","13","0","0"
"5","18","1","0","0","13","4","0","13","0","0"
"5","18","2","0","0","13","4","0","13","0","0"
"5","18","3","0","0","13","5","0","13","0","0"
"5","18","4","0","0","13","5","0","13","0","0"
"5","18","5","45","50","13","5","46.987","12.542","166.243","142.717"
"5","18","6","36","124","14","5","126.106","15.191","445.887","416.536"
